ts_utc,day,sub_uid,label,equity_now,anchor,daily_pnl
2025-11-01 19:38:40,2025-11-01,302355261,302355261,495.10803347,432.35714772,62.75088575
2025-11-01 19:38:40,2025-11-01,260417078,260417078,494.27911056,432.71839743,61.56071313
2025-11-01 19:38:40,2025-11-01,253800120,253800120,494.27909276,432.71839743,61.56069533
2025-11-01 19:38:40,2025-11-01,152499802,152499802,494.27909276,434.87764318,59.40144958
2025-11-01 19:38:40,2025-11-01,152305682,152305682,497.64593980,435.95734618,61.68859362
2025-11-01 19:38:40,2025-11-01,152304954,152304954,496.38659776,434.52662721,61.85997055
2025-11-01 19:38:40,2025-11-01,65986659,65986659,496.38659776,433.80765585,62.57894191
2025-11-01 19:38:40,2025-11-01,65986592,65986592,495.54635610,433.80677185,61.73958425
2025-11-01 19:39:18,2025-11-01,302355261,302355261,507.75214963,432.35714772,75.39500191
2025-11-01 19:39:18,2025-11-01,260417078,260417078,505.23258194,432.71839743,72.51418451
2025-11-01 19:39:18,2025-11-01,253800120,253800120,509.85140163,432.71839743,77.13300420
2025-11-01 19:39:18,2025-11-01,152499802,152499802,509.85140163,434.87764318,74.97375845
2025-11-01 19:39:18,2025-11-01,152305682,152305682,510.27130288,435.95734618,74.31395670
2025-11-01 19:39:18,2025-11-01,152304954,152304954,511.53060223,434.52662721,77.00397502
2025-11-01 19:39:18,2025-11-01,65986659,65986659,512.37033091,433.80765585,78.56267506
2025-11-01 19:39:18,2025-11-01,65986592,65986592,511.53054127,433.80677185,77.72376942
2025-11-01 19:39:56,2025-11-01,302355261,302355261,502.33635882,432.35714772,69.97921110
2025-11-01 19:39:56,2025-11-01,260417078,260417078,504.43604217,432.71839743,71.71764474
2025-11-01 19:39:56,2025-11-01,253800120,253800120,505.27368834,432.71839743,72.55529091
2025-11-01 19:39:56,2025-11-01,152499802,152499802,504.01209609,434.87764318,69.13445291
2025-11-01 19:39:56,2025-11-01,152305682,152305682,504.01211491,435.95734618,68.05476873
2025-11-01 19:39:56,2025-11-01,152304954,152304954,509.05423759,434.52662721,74.52761038
2025-11-01 19:39:56,2025-11-01,65986659,65986659,507.79309556,433.80765585,73.98543971
2025-11-01 19:39:56,2025-11-01,65986592,65986592,506.95313392,433.80677185,73.14636207
2025-11-01 19:40:34,2025-11-01,302355261,302355261,496.87311156,432.35714772,64.51596384
2025-11-01 19:40:34,2025-11-01,260417078,260417078,499.81295222,432.71839743,67.09455479
2025-11-01 19:40:34,2025-11-01,253800120,253800120,498.55856536,432.71839743,65.84016793
2025-11-01 19:40:34,2025-11-01,152499802,152499802,500.66535739,434.87764318,65.78771421
2025-11-01 19:40:34,2025-11-01,152305682,152305682,498.98773632,435.95734618,63.03039014
2025-11-01 19:40:34,2025-11-01,152304954,152304954,498.98773648,434.52662721,64.46110927
2025-11-01 19:40:34,2025-11-01,65986659,65986659,498.14901906,433.80765585,64.34136321
2025-11-01 19:40:34,2025-11-01,65986592,65986592,497.30966157,433.80677185,63.50288972
2025-11-01 19:41:12,2025-11-01,302355261,302355261,486.00339138,432.35714772,53.64624366
2025-11-01 19:41:12,2025-11-01,260417078,260417078,483.06246719,432.71839743,50.34406976
2025-11-01 19:41:12,2025-11-01,253800120,253800120,483.06420298,432.71839743,50.34580555
2025-11-01 19:41:12,2025-11-01,152499802,152499802,485.16446278,434.87764318,50.28681960
2025-11-01 19:41:12,2025-11-01,152305682,152305682,485.16409290,435.95734618,49.20674672
2025-11-01 19:41:12,2025-11-01,152304954,152304954,484.74447153,434.52662721,50.21784432
2025-11-01 19:41:12,2025-11-01,65986659,65986659,484.74447153,433.80765585,50.93681568
2025-11-01 19:41:12,2025-11-01,65986592,65986592,484.32456774,433.80677185,50.51779589
2025-11-01 19:41:50,2025-11-01,302355261,302355261,509.94766818,432.35714772,77.59052046
2025-11-01 19:41:50,2025-11-01,260417078,260417078,507.42914246,432.71839743,74.71074503
2025-11-01 19:41:50,2025-11-01,253800120,253800120,505.74967204,432.71839743,73.03127461
2025-11-01 19:41:50,2025-11-01,152499802,152499802,503.22905190,434.87764318,68.35140872
2025-11-01 19:41:50,2025-11-01,152305682,152305682,503.22927039,435.95734618,67.27192421
2025-11-01 19:41:50,2025-11-01,152304954,152304954,502.80856490,434.52662721,68.28193769
2025-11-01 19:41:50,2025-11-01,65986659,65986659,502.80856490,433.80765585,69.00090905
2025-11-01 19:41:50,2025-11-01,65986592,65986592,502.80825003,433.80677185,69.00147818
2025-11-01 19:42:28,2025-11-01,302355261,302355261,519.18679713,432.35714772,86.82964941
2025-11-01 19:42:28,2025-11-01,260417078,260417078,519.18759532,432.71839743,86.46919789
2025-11-01 19:42:28,2025-11-01,253800120,253800120,518.76547631,432.71839743,86.04707888
2025-11-01 19:42:28,2025-11-01,152499802,152499802,519.18480229,434.87764318,84.30715911
2025-11-01 19:42:28,2025-11-01,152305682,152305682,519.18091528,435.95734618,83.22356910
2025-11-01 19:42:28,2025-11-01,152304954,152304954,517.50090553,434.52662721,82.97427832
2025-11-01 19:42:28,2025-11-01,65986659,65986659,518.34957588,433.80765585,84.54192003
2025-11-01 19:42:28,2025-11-01,65986592,65986592,518.34463202,433.80677185,84.53786017
2025-11-01 19:43:06,2025-11-01,302355261,302355261,533.47505082,432.35714772,101.11790310
2025-11-01 19:43:06,2025-11-01,260417078,260417078,531.79693133,432.71839743,99.07853390
2025-11-01 19:43:06,2025-11-01,253800120,253800120,530.95666313,432.71839743,98.23826570
2025-11-01 19:43:06,2025-11-01,152499802,152499802,530.95666313,434.87764318,96.07901995
2025-11-01 19:43:06,2025-11-01,152305682,152305682,530.95958521,435.95734618,95.00223903
2025-11-01 19:43:06,2025-11-01,152304954,152304954,530.95971842,434.52662721,96.43309121
2025-11-01 19:43:06,2025-11-01,65986659,65986659,533.05670252,433.80765585,99.24904667
2025-11-01 19:43:06,2025-11-01,65986592,65986592,533.05670252,433.80677185,99.24993067
2025-11-01 19:43:43,2025-11-01,302355261,302355261,538.52867737,432.35714772,106.17152965
2025-11-01 19:43:43,2025-11-01,260417078,260417078,538.94875683,432.71839743,106.23035940
2025-11-01 19:43:43,2025-11-01,253800120,253800120,538.52808727,432.71839743,105.80968984
2025-11-01 19:43:43,2025-11-01,152499802,152499802,538.10799937,434.87764318,103.23035619
2025-11-01 19:43:43,2025-11-01,152305682,152305682,538.10820963,435.95734618,102.15086345
2025-11-01 19:43:43,2025-11-01,152304954,152304954,538.10820963,434.52662721,103.58158242
2025-11-01 19:43:43,2025-11-01,65986659,65986659,538.10854007,433.80765585,104.30088422
2025-11-01 19:43:43,2025-11-01,65986592,65986592,537.26853751,433.80677185,103.46176566
2025-11-01 19:44:21,2025-11-01,302355261,302355261,534.75042415,432.35714772,102.39327643
2025-11-01 19:44:21,2025-11-01,260417078,260417078,531.81116520,432.71839743,99.09276777
2025-11-01 19:44:21,2025-11-01,253800120,253800120,530.97222718,432.71839743,98.25382975
2025-11-01 19:44:21,2025-11-01,152499802,152499802,530.97294938,434.87764318,96.09530620
2025-11-01 19:44:21,2025-11-01,152305682,152305682,533.49387002,435.95734618,97.53652384
2025-11-01 19:44:21,2025-11-01,152304954,152304954,536.43260092,434.52662721,101.90597371
2025-11-01 19:44:21,2025-11-01,65986659,65986659,533.49253747,433.80765585,99.68488162
2025-11-01 19:44:21,2025-11-01,65986592,65986592,531.81414216,433.80677185,98.00737031
2025-11-01 19:44:59,2025-11-01,302355261,302355261,519.25691632,432.35714772,86.89976860
2025-11-01 19:44:59,2025-11-01,260417078,260417078,520.93646548,432.71839743,88.21806805
2025-11-01 19:44:59,2025-11-01,253800120,253800120,519.23895104,432.71839743,86.52055361
2025-11-01 19:44:59,2025-11-01,152499802,152499802,504.91256428,434.87764318,70.03492110
2025-11-01 19:44:59,2025-11-01,152305682,152305682,506.17278028,435.95734618,70.21543410
2025-11-01 19:44:59,2025-11-01,152304954,152304954,506.58545401,434.52662721,72.05882680
2025-11-01 19:44:59,2025-11-01,65986659,65986659,507.84464670,433.80765585,74.03699085
2025-11-01 19:44:59,2025-11-01,65986592,65986592,508.68794539,433.80677185,74.88117354
2025-11-01 19:45:37,2025-11-01,302355261,302355261,518.35709190,432.35714772,85.99994418
2025-11-01 19:45:37,2025-11-01,260417078,260417078,518.35734621,432.71839743,85.63894878
2025-11-01 19:45:37,2025-11-01,253800120,253800120,518.35876001,432.71839743,85.64036258
2025-11-01 19:45:37,2025-11-01,152499802,152499802,518.35895585,434.87764318,83.48131267
2025-11-01 19:45:37,2025-11-01,152305682,152305682,520.87819954,435.95734618,84.92085336
2025-11-01 19:45:37,2025-11-01,152304954,152304954,523.81842471,434.52662721,89.29179750
2025-11-01 19:45:37,2025-11-01,65986659,65986659,523.81771517,433.80765585,90.01005932
2025-11-01 19:45:37,2025-11-01,65986592,65986592,527.17677156,433.80677185,93.36999971
2025-11-01 19:46:14,2025-11-01,302355261,302355261,527.22694955,432.35714772,94.86980183
2025-11-01 19:46:14,2025-11-01,260417078,260417078,527.22736107,432.71839743,94.50896364
2025-11-01 19:46:14,2025-11-01,253800120,253800120,524.70841244,432.71839743,91.99001501
2025-11-01 19:46:14,2025-11-01,152499802,152499802,522.19223385,434.87764318,87.31459067
2025-11-01 19:46:14,2025-11-01,152305682,152305682,520.93455894,435.95734618,84.97721276
2025-11-01 19:46:14,2025-11-01,152304954,152304954,524.71343236,434.52662721,90.18680515
2025-11-01 19:46:14,2025-11-01,65986659,65986659,479.36265389,433.80765585,45.55499804
2025-11-01 19:46:14,2025-11-01,65986592,65986592,488.18100040,433.80677185,54.37422855
2025-11-01 19:46:52,2025-11-01,302355261,302355261,497.41568585,432.35714772,65.05853813
2025-11-01 19:46:52,2025-11-01,260417078,260417078,503.29434304,432.71839743,70.57594561
2025-11-01 19:46:52,2025-11-01,253800120,253800120,502.87484926,432.71839743,70.15645183
2025-11-01 19:46:52,2025-11-01,152499802,152499802,503.29474193,434.87764318,68.41709875
2025-11-01 19:46:52,2025-11-01,152305682,152305682,504.55444013,435.95734618,68.59709395
2025-11-01 19:46:52,2025-11-01,152304954,152304954,504.11098541,434.52662721,69.58435820
2025-11-01 19:46:52,2025-11-01,65986659,65986659,502.01209141,433.80765585,68.20443556
2025-11-01 19:46:52,2025-11-01,65986592,65986592,503.27093016,433.80677185,69.46415831
2025-11-01 19:47:31,2025-11-01,302355261,302355261,495.70387382,432.35714772,63.34672610
2025-11-01 19:47:31,2025-11-01,260417078,260417078,496.12295220,432.71839743,63.40455477
2025-11-01 19:47:31,2025-11-01,253800120,253800120,488.98481500,432.71839743,56.26641757
2025-11-01 19:47:31,2025-11-01,152499802,152499802,488.56515503,434.87764318,53.68751185
2025-11-01 19:47:31,2025-11-01,152305682,152305682,485.20613599,435.95734618,49.24878981
2025-11-01 19:47:31,2025-11-01,152304954,152304954,483.52742395,434.52662721,49.00079674
2025-11-01 19:47:31,2025-11-01,65986659,65986659,483.52742395,433.80765585,49.71976810
2025-11-01 19:47:31,2025-11-01,65986592,65986592,488.98556073,433.80677185,55.17878888
2025-11-01 19:48:08,2025-11-01,302355261,302355261,500.31560938,432.35714772,67.95846166
2025-11-01 19:48:08,2025-11-01,260417078,260417078,498.63666112,432.71839743,65.91826369
2025-11-01 19:48:08,2025-11-01,253800120,253800120,496.53301992,432.71839743,63.81462249
2025-11-01 19:48:08,2025-11-01,152499802,152499802,496.53302887,434.87764318,61.65538569
2025-11-01 19:48:08,2025-11-01,152305682,152305682,496.95183999,435.95734618,60.99449381
2025-11-01 19:48:08,2025-11-01,152304954,152304954,499.05176067,434.52662721,64.52513346
2025-11-01 19:48:08,2025-11-01,65986659,65986659,499.05176067,433.80765585,65.24410482
2025-11-01 19:48:08,2025-11-01,65986592,65986592,496.95211802,433.80677185,63.14534617
2025-11-01 19:48:46,2025-11-01,302355261,302355261,514.16874645,432.35714772,81.81159873
2025-11-01 19:48:46,2025-11-01,260417078,260417078,514.16981794,432.71839743,81.45142051
2025-11-01 19:48:46,2025-11-01,253800120,253800120,514.16981794,432.71839743,81.45142051
2025-11-01 19:48:46,2025-11-01,152499802,152499802,514.17131489,434.87764318,79.29367171
2025-11-01 19:48:46,2025-11-01,152305682,152305682,520.04901047,435.95734618,84.09166429
2025-11-01 19:48:46,2025-11-01,152304954,152304954,520.04953897,434.52662721,85.52291176
2025-11-01 19:48:46,2025-11-01,65986659,65986659,518.36919726,433.80765585,84.56154141
2025-11-01 19:48:46,2025-11-01,65986592,65986592,521.30830922,433.80677185,87.50153737
2025-11-01 19:49:24,2025-11-01,302355261,302355261,524.25984428,432.35714772,91.90269656
2025-11-01 19:49:24,2025-11-01,260417078,260417078,524.26146674,432.71839743,91.54306931
2025-11-01 19:49:24,2025-11-01,253800120,253800120,521.32815037,432.71839743,88.60975294
2025-11-01 19:49:24,2025-11-01,152499802,152499802,521.74830135,434.87764318,86.87065817
2025-11-01 19:49:24,2025-11-01,152305682,152305682,523.42831724,435.95734618,87.47097106
2025-11-01 19:49:24,2025-11-01,152304954,152304954,522.16840398,434.52662721,87.64177677
2025-11-01 19:49:24,2025-11-01,65986659,65986659,520.48913874,433.80765585,86.68148289
2025-11-01 19:49:24,2025-11-01,65986592,65986592,520.49021697,433.80677185,86.68344512
2025-11-01 19:50:02,2025-11-01,302355261,302355261,529.33806814,432.35714772,96.98092042
2025-11-01 19:50:02,2025-11-01,260417078,260417078,527.65737584,432.71839743,94.93897841
2025-11-01 19:50:02,2025-11-01,253800120,253800120,535.21849241,432.71839743,102.50009498
2025-11-01 19:50:02,2025-11-01,152499802,152499802,536.47886266,434.87764318,101.60121948
2025-11-01 19:50:02,2025-11-01,152305682,152305682,538.99805846,435.95734618,103.04071228
2025-11-01 19:50:02,2025-11-01,152304954,152304954,542.77610753,434.52662721,108.24948032
2025-11-01 19:50:02,2025-11-01,65986659,65986659,544.03620870,433.80765585,110.22855285
2025-11-01 19:50:02,2025-11-01,65986592,65986592,544.03620870,433.80677185,110.22943685
2025-11-01 19:50:40,2025-11-01,302355261,302355261,593.19274543,432.35714772,160.83559771
2025-11-01 19:50:40,2025-11-01,260417078,260417078,593.19274843,432.71839743,160.47435100
2025-11-01 19:50:40,2025-11-01,253800120,253800120,595.71207291,432.71839743,162.99367548
2025-11-01 19:50:40,2025-11-01,152499802,152499802,596.56689635,434.87764318,161.68925317
2025-11-01 19:50:40,2025-11-01,152305682,152305682,593.62461953,435.95734618,157.66727335
2025-11-01 19:50:40,2025-11-01,152304954,152304954,593.62617258,434.52662721,159.09954537
2025-11-01 19:50:40,2025-11-01,65986659,65986659,581.84861020,433.80765585,148.04095435
2025-11-01 19:50:40,2025-11-01,65986592,65986592,581.00926240,433.80677185,147.20249055
2025-11-01 19:51:18,2025-11-01,302355261,302355261,607.04752860,432.35714772,174.69038088
2025-11-01 19:51:18,2025-11-01,260417078,260417078,602.00883317,432.71839743,169.29043574
2025-11-01 19:51:18,2025-11-01,253800120,253800120,601.59117547,432.71839743,168.87277804
2025-11-01 19:51:18,2025-11-01,152499802,152499802,601.59197964,434.87764318,166.71433646
2025-11-01 19:51:18,2025-11-01,152305682,152305682,601.59197964,435.95734618,165.63463346
2025-11-01 19:51:18,2025-11-01,152304954,152304954,605.79153532,434.52662721,171.26490811
2025-11-01 19:51:18,2025-11-01,65986659,65986659,605.37165199,433.80765585,171.56399614
2025-11-01 19:51:18,2025-11-01,65986592,65986592,606.21122545,433.80677185,172.40445360
2025-11-01 19:51:56,2025-11-01,302355261,302355261,589.41058838,432.35714772,157.05344066
2025-11-01 19:51:56,2025-11-01,260417078,260417078,591.92994421,432.71839743,159.21154678
2025-11-01 19:51:56,2025-11-01,253800120,253800120,592.76972759,432.71839743,160.05133016
2025-11-01 19:51:56,2025-11-01,152499802,152499802,591.92994326,434.87764318,157.05230008
2025-11-01 19:51:56,2025-11-01,152305682,152305682,592.34974860,435.95734618,156.39240242
2025-11-01 19:51:56,2025-11-01,152304954,152304954,582.69142526,434.52662721,148.16479805
2025-11-01 19:51:56,2025-11-01,65986659,65986659,572.19437337,433.80765585,138.38671752
2025-11-01 19:51:56,2025-11-01,65986592,65986592,573.87473627,433.80677185,140.06796442
2025-11-01 19:52:34,2025-11-01,302355261,302355261,580.19282152,432.35714772,147.83567380
2025-11-01 19:52:34,2025-11-01,260417078,260417078,577.67369348,432.71839743,144.95529605
2025-11-01 19:52:34,2025-11-01,253800120,253800120,575.99409579,432.71839743,143.27569836
2025-11-01 19:52:34,2025-11-01,152499802,152499802,573.89459690,434.87764318,139.01695372
2025-11-01 19:52:34,2025-11-01,152305682,152305682,573.89384597,435.95734618,137.93649979
2025-11-01 19:52:34,2025-11-01,152304954,152304954,572.63392440,434.52662721,138.10729719
2025-11-01 19:52:34,2025-11-01,65986659,65986659,569.27472665,433.80765585,135.46707080
2025-11-01 19:52:34,2025-11-01,65986592,65986592,567.17422839,433.80677185,133.36745654
2025-11-01 19:53:12,2025-11-01,302355261,302355261,569.69302101,432.35714772,137.33587329
2025-11-01 19:53:12,2025-11-01,260417078,260417078,572.21239923,432.71839743,139.49400180
2025-11-01 19:53:12,2025-11-01,253800120,253800120,573.89200073,432.71839743,141.17360330
2025-11-01 19:53:12,2025-11-01,152499802,152499802,573.89205870,434.87764318,139.01441552
2025-11-01 19:53:12,2025-11-01,152305682,152305682,574.31194564,435.95734618,138.35459946
2025-11-01 19:53:12,2025-11-01,152304954,152304954,577.67112916,434.52662721,143.14450195
2025-11-01 19:53:12,2025-11-01,65986659,65986659,577.67034118,433.80765585,143.86268533
2025-11-01 19:53:12,2025-11-01,65986592,65986592,577.67034118,433.80677185,143.86356933
2025-11-01 19:53:50,2025-11-01,302355261,302355261,567.59227362,432.35714772,135.23512590
2025-11-01 19:53:50,2025-11-01,260417078,260417078,567.59227473,432.71839743,134.87387730
2025-11-01 19:53:50,2025-11-01,253800120,253800120,568.43234699,432.71839743,135.71394956
2025-11-01 19:53:50,2025-11-01,152499802,152499802,568.85143797,434.87764318,133.97379479
2025-11-01 19:53:50,2025-11-01,152305682,152305682,568.43758864,435.95734618,132.48024246
2025-11-01 19:53:50,2025-11-01,152304954,152304954,568.01794710,434.52662721,133.49131989
2025-11-01 19:53:50,2025-11-01,65986659,65986659,568.01874528,433.80765585,134.21108943
2025-11-01 19:53:50,2025-11-01,65986592,65986592,568.01874528,433.80677185,134.21197343
2025-11-01 19:54:27,2025-11-01,302355261,302355261,562.55912451,432.35714772,130.20197679
2025-11-01 19:54:27,2025-11-01,260417078,260417078,562.55912561,432.71839743,129.84072818
2025-11-01 19:54:27,2025-11-01,253800120,253800120,561.71932509,432.71839743,129.00092766
2025-11-01 19:54:27,2025-11-01,152499802,152499802,560.03814438,434.87764318,125.16050120
2025-11-01 19:54:27,2025-11-01,152305682,152305682,558.42749804,435.95734618,122.47015186
2025-11-01 19:54:27,2025-11-01,152304954,152304954,559.72301662,434.52662721,125.19638941
2025-11-01 19:54:27,2025-11-01,65986659,65986659,563.06627643,433.80765585,129.25862058
2025-11-01 19:54:27,2025-11-01,65986592,65986592,560.54552543,433.80677185,126.73875358
