timestamp,date,accountType,equity,walletBalance,unrealizedPnl,realizedPnl,openSymbols,positionCount
2025-11-02T21:21:44.928804+00:00,2025-11-02,UNIFIED,7.1881,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:22:18.218358+00:00,2025-11-02,UNIFIED,7.2388,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:22:51.512568+00:00,2025-11-02,UNIFIED,7.3410,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:23:24.928916+00:00,2025-11-02,UNIFIED,7.2381,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:23:58.309037+00:00,2025-11-02,UNIFIED,7.1878,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:24:31.656397+00:00,2025-11-02,UNIFIED,6.9668,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:25:05.566042+00:00,2025-11-02,UNIFIED,7.1363,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:25:38.895875+00:00,2025-11-02,UNIFIED,6.9483,0.0000,0.0000,,AI16ZUSDT,1
2025-11-02T21:26:13.455745+00:00,2025-11-02,UNIFIED,5.9742,0.0000,0.0000,,,0
2025-11-02T21:26:46.576092+00:00,2025-11-02,UNIFIED,5.1561,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:27:19.896852+00:00,2025-11-02,UNIFIED,4.4823,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:27:53.101618+00:00,2025-11-02,UNIFIED,4.8570,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:28:26.347449+00:00,2025-11-02,UNIFIED,5.4189,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:29:00.102767+00:00,2025-11-02,UNIFIED,4.7948,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:29:34.161090+00:00,2025-11-02,UNIFIED,5.2316,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:30:08.311540+00:00,2025-11-02,UNIFIED,4.3158,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:30:42.252134+00:00,2025-11-02,UNIFIED,3.7960,0.0000,0.0000,,,0
2025-11-02T21:31:16.475563+00:00,2025-11-02,UNIFIED,4.0425,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:31:50.169806+00:00,2025-11-02,UNIFIED,3.8702,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:32:23.881647+00:00,2025-11-02,UNIFIED,3.4181,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:32:57.824063+00:00,2025-11-02,UNIFIED,3.5400,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:33:31.651050+00:00,2025-11-02,UNIFIED,3.6951,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:34:05.517419+00:00,2025-11-02,UNIFIED,3.9373,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:34:39.328547+00:00,2025-11-02,UNIFIED,3.7645,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:35:13.066352+00:00,2025-11-02,UNIFIED,4.0589,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:35:46.499858+00:00,2025-11-02,UNIFIED,4.0414,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:36:20.270711+00:00,2025-11-02,UNIFIED,4.3000,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:36:53.643433+00:00,2025-11-02,UNIFIED,4.2310,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:37:27.371505+00:00,2025-11-02,UNIFIED,3.6605,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:38:00.657130+00:00,2025-11-02,UNIFIED,3.6088,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:38:34.716248+00:00,2025-11-02,UNIFIED,3.7320,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:39:08.486346+00:00,2025-11-02,UNIFIED,3.5414,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:39:41.968059+00:00,2025-11-02,UNIFIED,3.5938,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:40:15.516859+00:00,2025-11-02,UNIFIED,3.6803,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:40:49.123725+00:00,2025-11-02,UNIFIED,3.6634,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:41:22.411783+00:00,2025-11-02,UNIFIED,3.2820,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:41:55.945776+00:00,2025-11-02,UNIFIED,3.0431,0.0000,0.0000,,,0
2025-11-02T21:42:30.070548+00:00,2025-11-02,UNIFIED,3.2333,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:43:03.369896+00:00,2025-11-02,UNIFIED,3.0367,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:43:36.944069+00:00,2025-11-02,UNIFIED,2.8683,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:44:11.576326+00:00,2025-11-02,UNIFIED,2.9117,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:44:45.975062+00:00,2025-11-02,UNIFIED,2.5457,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:45:19.200905+00:00,2025-11-02,UNIFIED,2.9830,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:45:52.599384+00:00,2025-11-02,UNIFIED,2.5788,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:46:25.930681+00:00,2025-11-02,UNIFIED,2.6298,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:46:59.685663+00:00,2025-11-02,UNIFIED,2.6302,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:47:33.093010+00:00,2025-11-02,UNIFIED,2.8107,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:48:06.681482+00:00,2025-11-02,UNIFIED,2.9921,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:48:39.961351+00:00,2025-11-02,UNIFIED,2.9402,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:49:13.317942+00:00,2025-11-02,UNIFIED,2.9662,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:49:47.335063+00:00,2025-11-02,UNIFIED,2.9805,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:50:21.263505+00:00,2025-11-02,UNIFIED,3.3427,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:50:55.269273+00:00,2025-11-02,UNIFIED,3.5641,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:51:29.547789+00:00,2025-11-02,UNIFIED,3.9417,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:52:03.319708+00:00,2025-11-02,UNIFIED,4.6555,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:52:37.634161+00:00,2025-11-02,UNIFIED,4.5018,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:53:11.154462+00:00,2025-11-02,UNIFIED,4.6177,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:53:44.845839+00:00,2025-11-02,UNIFIED,4.5406,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:54:18.389299+00:00,2025-11-02,UNIFIED,4.4240,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:54:52.283204+00:00,2025-11-02,UNIFIED,4.4815,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:55:25.933510+00:00,2025-11-02,UNIFIED,4.3457,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:55:59.410826+00:00,2025-11-02,UNIFIED,4.7516,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:56:33.213995+00:00,2025-11-02,UNIFIED,4.7133,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:57:07.258046+00:00,2025-11-02,UNIFIED,4.5969,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:57:40.876269+00:00,2025-11-02,UNIFIED,3.9202,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:58:14.440533+00:00,2025-11-02,UNIFIED,3.4754,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:58:48.008710+00:00,2025-11-02,UNIFIED,3.5140,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:59:21.649813+00:00,2025-11-02,UNIFIED,3.9379,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T21:59:55.577644+00:00,2025-11-02,UNIFIED,4.0343,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:00:29.229410+00:00,2025-11-02,UNIFIED,4.5159,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:01:02.934229+00:00,2025-11-02,UNIFIED,4.3603,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:01:36.780465+00:00,2025-11-02,UNIFIED,4.5528,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:02:10.189332+00:00,2025-11-02,UNIFIED,4.8998,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:02:43.541405+00:00,2025-11-02,UNIFIED,4.9194,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:03:17.336685+00:00,2025-11-02,UNIFIED,4.3407,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:03:51.052357+00:00,2025-11-02,UNIFIED,4.1665,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:04:24.512333+00:00,2025-11-02,UNIFIED,3.7613,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:04:58.201613+00:00,2025-11-02,UNIFIED,3.5494,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:05:31.975850+00:00,2025-11-02,UNIFIED,3.4290,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:06:05.593043+00:00,2025-11-02,UNIFIED,3.6621,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:06:39.244085+00:00,2025-11-02,UNIFIED,4.3207,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:07:12.867216+00:00,2025-11-02,UNIFIED,4.4710,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:07:46.638044+00:00,2025-11-02,UNIFIED,4.7538,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:08:20.126895+00:00,2025-11-02,UNIFIED,4.6239,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:08:54.073661+00:00,2025-11-02,UNIFIED,4.6241,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:09:27.696785+00:00,2025-11-02,UNIFIED,4.4551,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:10:01.360415+00:00,2025-11-02,UNIFIED,4.3502,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:10:34.965619+00:00,2025-11-02,UNIFIED,4.6023,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:11:08.747601+00:00,2025-11-02,UNIFIED,4.5820,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:11:42.455626+00:00,2025-11-02,UNIFIED,4.5808,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:12:16.304843+00:00,2025-11-02,UNIFIED,4.7277,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:12:49.627479+00:00,2025-11-02,UNIFIED,4.6573,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:13:23.202908+00:00,2025-11-02,UNIFIED,4.7649,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:13:56.478470+00:00,2025-11-02,UNIFIED,3.3232,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:14:29.957810+00:00,2025-11-02,UNIFIED,3.5945,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:15:03.241976+00:00,2025-11-02,UNIFIED,3.6925,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:15:36.772612+00:00,2025-11-02,UNIFIED,3.8503,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:16:10.053305+00:00,2025-11-02,UNIFIED,4.0028,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:16:43.963882+00:00,2025-11-02,UNIFIED,4.0641,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:17:17.876068+00:00,2025-11-02,UNIFIED,4.2611,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:17:51.770214+00:00,2025-11-02,UNIFIED,4.5151,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:18:25.415906+00:00,2025-11-02,UNIFIED,4.7153,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:18:59.278649+00:00,2025-11-02,UNIFIED,4.7886,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:19:32.971888+00:00,2025-11-02,UNIFIED,4.8063,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:20:08.689188+00:00,2025-11-02,UNIFIED,4.9710,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:20:42.789037+00:00,2025-11-02,UNIFIED,5.6950,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:21:16.621102+00:00,2025-11-02,UNIFIED,5.7581,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:21:50.114063+00:00,2025-11-02,UNIFIED,6.0979,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:22:24.361299+00:00,2025-11-02,UNIFIED,6.1414,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:22:58.241723+00:00,2025-11-02,UNIFIED,5.5058,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:23:31.956467+00:00,2025-11-02,UNIFIED,5.1883,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:24:05.547941+00:00,2025-11-02,UNIFIED,5.1303,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:24:39.217283+00:00,2025-11-02,UNIFIED,4.7453,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:25:13.439367+00:00,2025-11-02,UNIFIED,15.4436,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:25:46.698050+00:00,2025-11-02,UNIFIED,15.4697,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:26:20.083299+00:00,2025-11-02,UNIFIED,15.6991,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:26:53.466628+00:00,2025-11-02,UNIFIED,16.5616,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:27:26.761762+00:00,2025-11-02,UNIFIED,16.4795,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:28:00.048066+00:00,2025-11-02,UNIFIED,17.3773,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:28:33.281063+00:00,2025-11-02,UNIFIED,16.6417,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:29:06.780821+00:00,2025-11-02,UNIFIED,17.6062,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:29:40.695054+00:00,2025-11-02,UNIFIED,17.2083,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:30:14.130750+00:00,2025-11-02,UNIFIED,17.4705,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:30:47.608851+00:00,2025-11-02,UNIFIED,16.6184,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:31:21.229199+00:00,2025-11-02,UNIFIED,16.6722,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:31:54.592450+00:00,2025-11-02,UNIFIED,17.0538,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:32:28.246041+00:00,2025-11-02,UNIFIED,17.3211,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:33:01.567453+00:00,2025-11-02,UNIFIED,18.6545,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:33:35.365502+00:00,2025-11-02,UNIFIED,18.5403,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:34:08.754941+00:00,2025-11-02,UNIFIED,18.2535,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:34:42.197201+00:00,2025-11-02,UNIFIED,18.4974,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:35:15.712150+00:00,2025-11-02,UNIFIED,19.6646,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:35:49.055513+00:00,2025-11-02,UNIFIED,21.4445,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:36:22.381533+00:00,2025-11-02,UNIFIED,21.7150,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:36:55.664548+00:00,2025-11-02,UNIFIED,17.3207,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:37:28.891711+00:00,2025-11-02,UNIFIED,16.1482,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:38:02.362430+00:00,2025-11-02,UNIFIED,15.6965,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:38:35.689396+00:00,2025-11-02,UNIFIED,14.4837,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:39:08.975514+00:00,2025-11-02,UNIFIED,14.2525,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:39:42.144411+00:00,2025-11-02,UNIFIED,14.0997,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:40:15.385271+00:00,2025-11-02,UNIFIED,12.9591,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:40:48.706325+00:00,2025-11-02,UNIFIED,11.8761,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:41:22.971767+00:00,2025-11-02,UNIFIED,13.3844,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:41:56.197258+00:00,2025-11-02,UNIFIED,13.2657,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:42:29.618352+00:00,2025-11-02,UNIFIED,13.2424,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:43:02.871723+00:00,2025-11-02,UNIFIED,13.1059,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:43:36.178275+00:00,2025-11-02,UNIFIED,13.1079,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:44:09.484432+00:00,2025-11-02,UNIFIED,12.5083,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:44:42.704528+00:00,2025-11-02,UNIFIED,11.8435,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:45:16.038722+00:00,2025-11-02,UNIFIED,11.8281,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:45:49.501422+00:00,2025-11-02,UNIFIED,11.9308,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:46:22.795814+00:00,2025-11-02,UNIFIED,12.2479,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:46:56.062359+00:00,2025-11-02,UNIFIED,12.2336,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:47:29.254452+00:00,2025-11-02,UNIFIED,11.7868,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:48:02.747258+00:00,2025-11-02,UNIFIED,9.1666,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:48:36.006789+00:00,2025-11-02,UNIFIED,10.2452,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:49:09.440937+00:00,2025-11-02,UNIFIED,10.2136,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:49:42.630339+00:00,2025-11-02,UNIFIED,9.6665,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:50:15.934447+00:00,2025-11-02,UNIFIED,9.6061,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:50:49.135292+00:00,2025-11-02,UNIFIED,9.2933,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:51:22.407327+00:00,2025-11-02,UNIFIED,9.1994,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:51:55.655013+00:00,2025-11-02,UNIFIED,8.8936,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:52:29.478724+00:00,2025-11-02,UNIFIED,8.2968,0.0000,0.0000,,,0
2025-11-02T22:53:02.799684+00:00,2025-11-02,UNIFIED,8.1556,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:53:36.207018+00:00,2025-11-02,UNIFIED,8.0549,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:54:09.498761+00:00,2025-11-02,UNIFIED,7.9245,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:54:42.715024+00:00,2025-11-02,UNIFIED,7.9864,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:55:16.355104+00:00,2025-11-02,UNIFIED,7.6865,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:55:49.692051+00:00,2025-11-02,UNIFIED,7.5221,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:56:23.354234+00:00,2025-11-02,UNIFIED,6.5495,0.0000,0.0000,,,0
2025-11-02T22:56:57.133123+00:00,2025-11-02,UNIFIED,7.1229,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:57:30.382830+00:00,2025-11-02,UNIFIED,6.5218,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:58:03.671321+00:00,2025-11-02,UNIFIED,5.6637,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:58:37.214415+00:00,2025-11-02,UNIFIED,5.6182,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:59:10.410015+00:00,2025-11-02,UNIFIED,5.4064,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T22:59:43.638243+00:00,2025-11-02,UNIFIED,5.3587,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:00:17.167075+00:00,2025-11-02,UNIFIED,5.5633,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:00:50.611591+00:00,2025-11-02,UNIFIED,5.8804,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:01:24.422445+00:00,2025-11-02,UNIFIED,5.7028,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:01:58.767652+00:00,2025-11-02,UNIFIED,5.4593,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-02T23:02:32.531433+00:00,2025-11-02,UNIFIED,5.3152,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-02T23:03:06.226020+00:00,2025-11-02,UNIFIED,5.7201,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-02T23:03:40.091080+00:00,2025-11-02,UNIFIED,5.8996,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-02T23:04:13.808190+00:00,2025-11-02,UNIFIED,5.1372,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-02T23:04:47.794956+00:00,2025-11-02,UNIFIED,5.3076,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-02T23:05:21.432563+00:00,2025-11-02,UNIFIED,4.0993,0.0000,0.0000,,,0
2025-11-02T23:05:54.968544+00:00,2025-11-02,UNIFIED,4.0725,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:06:28.718976+00:00,2025-11-02,UNIFIED,4.2415,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:07:02.158221+00:00,2025-11-02,UNIFIED,4.2035,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:07:36.075072+00:00,2025-11-02,UNIFIED,3.7620,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:08:09.900867+00:00,2025-11-02,UNIFIED,3.7122,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:08:43.364421+00:00,2025-11-02,UNIFIED,3.6149,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:09:16.789116+00:00,2025-11-02,UNIFIED,3.6533,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:09:50.475686+00:00,2025-11-02,UNIFIED,3.5696,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:10:23.841033+00:00,2025-11-02,UNIFIED,3.7391,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:10:57.722149+00:00,2025-11-02,UNIFIED,3.6718,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:11:31.273613+00:00,2025-11-02,UNIFIED,3.3970,0.0000,0.0000,,,0
